week timestamp,track name,arist name,last position,weeks on list,rank,genres
2001-06-08,OUR SMILE,Fish,N,1,27,['australian house']
2001-06-08,COME ALONG,Titiyo,N,1,28,"['classic swedish pop', 'scandinavian r&b', 'swedish pop', 'swedish soul']"
2001-06-08,NO CO TY ROBISZ ?,Kabaret Hifi,N,1,29,['Other']
2001-06-08,"W KINIE, W LUBLINIE-KOCHAJ MNIE",Brathanki,N,1,30,"['classic polish pop', 'polish pop']"
2001-06-15,50 TYSIECY 881,Smolik & Rojek,1,10,1,['Other']
2001-06-15,DREAM ON,Depeche Mode,2,9,2,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2001-06-15,SING,Travis,4,5,3,"['hip hop', 'rap', 'slap house', 'trap']"
2001-06-15,DON'T PANIC,Coldplay,5,14,4,"['permanent wave', 'pop']"
2001-06-15,IMITATION OF LIFE,R.E.M.,3,11,5,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2001-06-15,SILVERTOWN BLUES,Mark Knopfler,8,3,6,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2001-06-15,BLACK EYED,Placebo,7,13,7,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']"
2001-06-15,AS I SAT SADLY BY HER SIDE,Nick Cave & The Bad Seeds,6,15,8,['permanent wave']
2001-06-15,RZADKO WIDUJĘ CIĘ Z DZIEWCZĘTAMI,Yugoton & Nosowska & Kukiz,9,11,9,['Other']
2001-06-15,NIE PÓJDE DO SZKOLY,Republika,10,10,10,"['polish post-punk', 'polish rock']"
2001-06-15,WOLNO WOLNO PŁYNĄ ŁODZIE,Maanam,13,8,11,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-06-15,PYRAMID SONG,Radiohead,15,8,12,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
2001-06-15,HERE WITH ME,Dido,11,14,13,['pop rock']
2001-06-15,BALLADA O ZONIE ZOLNIERZA,Kazik Staszewski,12,6,14,[]
2001-06-15,FIELDS OF GOLD,Eva Cassidy,14,5,15,"['adult standards', 'folk', 'folk rock', 'lilith', 'mellow gold', 'neo mellow', 'vocal jazz']"
2001-06-15,BUTTERFLY,Crazy Town,16,6,16,"['alternative metal', 'funk metal', 'nu metal', 'rap rock']"
2001-06-15,CLINT EASTWOOD,Gorillaz,17,8,17,['alternative hip hop']
2001-06-15,ELEVATION,U2,20,3,18,"['irish rock', 'permanent wave', 'rock']"
2001-06-15,OUR SMILE,Fish,27,2,19,['australian house']
2001-06-15,EMBARCACAO,Kayah & Cesaria Evora,18,10,20,['Other']
2001-06-15,CHINSKIE MORZE,Maanam,21,17,21,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-06-15,BEAUTIFUL DAY,U2,22,41,22,"['irish rock', 'permanent wave', 'rock']"
2001-06-15,MALCZIKI,Yugoton & Kazik,23,21,23,['Other']
2001-06-15,A THOUSAND YEARS,Sting,24,20,24,"['permanent wave', 'soft rock', 'sophisti-pop']"
2001-06-15,SCHISM,Tool,N,1,25,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']"
2001-06-15,COME ALONG,Titiyo,28,2,26,"['classic swedish pop', 'scandinavian r&b', 'swedish pop', 'swedish soul']"
2001-06-15,TWOJA GENERACJA,Pidżama Porno,25,4,27,"['polish punk', 'polish reggae', 'polish rock']"
2001-06-15,"W KINIE, W LUBLINIE-KOCHAJ MNIE",Brathanki,30,2,28,"['classic polish pop', 'polish pop']"
2001-06-15,O NIC NIE PYTAJ (BO NIE PYTAM JA),Yugoton & Kukiz,N,1,29,['Other']
2001-06-15,NO CO TY ROBISZ ?,Kabaret Hifi,29,2,30,['Other']
2001-06-22,50 TYSIECY 881,Smolik & Rojek,1,11,1,['Other']
2001-06-22,SING,Travis,3,6,2,"['hip hop', 'rap', 'slap house', 'trap']"
2001-06-22,DON'T PANIC,Coldplay,4,15,3,"['permanent wave', 'pop']"
2001-06-22,DREAM ON,Depeche Mode,2,10,4,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2001-06-22,BLACK EYED,Placebo,7,14,5,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']"
2001-06-22,IMITATION OF LIFE,R.E.M.,5,12,6,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2001-06-22,SILVERTOWN BLUES,Mark Knopfler,6,4,7,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2001-06-22,AS I SAT SADLY BY HER SIDE,Nick Cave & The Bad Seeds,8,16,8,['permanent wave']
2001-06-22,NIE PÓJDE DO SZKOLY,Republika,10,11,9,"['polish post-punk', 'polish rock']"
2001-06-22,RZADKO WIDUJĘ CIĘ Z DZIEWCZĘTAMI,Yugoton & Nosowska & Kukiz,9,12,10,['Other']
2001-06-22,COME ALONG,Titiyo,26,3,11,"['classic swedish pop', 'scandinavian r&b', 'swedish pop', 'swedish soul']"
2001-06-22,WOLNO WOLNO PŁYNĄ ŁODZIE,Maanam,11,9,12,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-06-22,HERE WITH ME,Dido,13,15,13,['pop rock']
2001-06-22,PYRAMID SONG,Radiohead,12,9,14,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
2001-06-22,FIELDS OF GOLD,Eva Cassidy,15,6,15,"['adult standards', 'folk', 'folk rock', 'lilith', 'mellow gold', 'neo mellow', 'vocal jazz']"
2001-06-22,OUR SMILE,Fish,19,3,16,['australian house']
2001-06-22,BUTTERFLY,Crazy Town,16,7,17,"['alternative metal', 'funk metal', 'nu metal', 'rap rock']"
2001-06-22,ELEVATION,U2,18,4,18,"['irish rock', 'permanent wave', 'rock']"
2001-06-22,CHINSKIE MORZE,Maanam,21,18,19,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-06-22,BALLADA O ZONIE ZOLNIERZA,Kazik Staszewski,14,7,20,[]
2001-06-22,BEAUTIFUL DAY,U2,22,42,21,"['irish rock', 'permanent wave', 'rock']"
2001-06-22,CLINT EASTWOOD,Gorillaz,17,9,22,['alternative hip hop']
2001-06-22,SCHISM,Tool,25,2,23,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']"
2001-06-22,A THOUSAND YEARS,Sting,24,21,24,"['permanent wave', 'soft rock', 'sophisti-pop']"
2001-06-22,MALCZIKI,Yugoton & Kazik,23,22,25,['Other']
2001-06-22,O NIC NIE PYTAJ (BO NIE PYTAM JA),Yugoton & Kukiz,29,2,26,['Other']
2001-06-22,"W KINIE, W LUBLINIE-KOCHAJ MNIE",Brathanki,28,3,27,"['classic polish pop', 'polish pop']"
2001-06-22,TWOJA GENERACJA,Pidżama Porno,27,5,28,"['polish punk', 'polish reggae', 'polish rock']"
2001-06-22,NO CO TY ROBISZ ?,Kabaret Hifi,30,3,29,['Other']
2001-06-22,KNIVES OUT,Radiohead,N,1,30,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
2001-06-29,SING,Travis,2,7,1,"['hip hop', 'rap', 'slap house', 'trap']"
2001-06-29,COME ALONG,Titiyo,11,4,2,"['classic swedish pop', 'scandinavian r&b', 'swedish pop', 'swedish soul']"
2001-06-29,50 TYSIECY 881,Smolik & Rojek,1,12,3,['Other']
2001-06-29,DON'T PANIC,Coldplay,3,16,4,"['permanent wave', 'pop']"
2001-06-29,SILVERTOWN BLUES,Mark Knopfler,7,5,5,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2001-06-29,BLACK EYED,Placebo,5,15,6,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']"
2001-06-29,DREAM ON,Depeche Mode,4,11,7,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2001-06-29,FIELDS OF GOLD,Eva Cassidy,15,7,8,"['adult standards', 'folk', 'folk rock', 'lilith', 'mellow gold', 'neo mellow', 'vocal jazz']"
2001-06-29,NIE PÓJDE DO SZKOLY,Republika,9,12,9,"['polish post-punk', 'polish rock']"
2001-06-29,WOLNO WOLNO PŁYNĄ ŁODZIE,Maanam,12,10,10,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-06-29,IMITATION OF LIFE,R.E.M.,6,13,11,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2001-06-29,AS I SAT SADLY BY HER SIDE,Nick Cave & The Bad Seeds,8,17,12,['permanent wave']
2001-06-29,O NIC NIE PYTAJ (BO NIE PYTAM JA),Yugoton & Kukiz,26,3,13,['Other']
2001-06-29,RZADKO WIDUJĘ CIĘ Z DZIEWCZĘTAMI,Yugoton & Nosowska & Kukiz,10,13,14,['Other']
2001-06-29,OUR SMILE,Fish,16,4,15,['australian house']
2001-06-29,ELEVATION,U2,18,5,16,"['irish rock', 'permanent wave', 'rock']"
2001-06-29,PYRAMID SONG,Radiohead,14,10,17,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
2001-06-29,HERE WITH ME,Dido,13,16,18,['pop rock']
2001-06-29,"W KINIE, W LUBLINIE-KOCHAJ MNIE",Brathanki,27,4,19,"['classic polish pop', 'polish pop']"
2001-06-29,CHINSKIE MORZE,Maanam,19,19,20,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-06-29,BALLADA O ZONIE ZOLNIERZA,Kazik Staszewski,20,8,21,[]
2001-06-29,BEAUTIFUL DAY,U2,21,43,22,"['irish rock', 'permanent wave', 'rock']"
2001-06-29,SCHISM,Tool,23,3,23,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']"
2001-06-29,A THOUSAND YEARS,Sting,24,22,24,"['permanent wave', 'soft rock', 'sophisti-pop']"
2001-06-29,ITS RAINING MEN,Geri Halliwell,N,1,25,"['bubblegum dance', 'dance pop', 'europop']"
2001-06-29,KNIVES OUT,Radiohead,30,2,26,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
2001-06-29,CLINT EASTWOOD,Gorillaz,22,10,27,['alternative hip hop']
2001-06-29,MALCZIKI,Yugoton & Kazik,25,23,28,['Other']
2001-06-29,FIFTEEN FEET OF PURE WHITE SNOW,Nick Cave & The Bad Seeds,N,1,29,['permanent wave']
2001-06-29,TWOJA GENERACJA,Pidżama Porno,28,6,30,"['polish punk', 'polish reggae', 'polish rock']"
2001-07-06,SING,Travis,1,8,1,"['hip hop', 'rap', 'slap house', 'trap']"
2001-07-06,COME ALONG,Titiyo,2,5,2,"['classic swedish pop', 'scandinavian r&b', 'swedish pop', 'swedish soul']"
2001-07-06,SILVERTOWN BLUES,Mark Knopfler,5,6,3,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2001-07-06,50 TYSIECY 881,Smolik & Rojek,3,13,4,['Other']
2001-07-06,DON'T PANIC,Coldplay,4,17,5,"['permanent wave', 'pop']"
2001-07-06,BLACK EYED,Placebo,6,16,6,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']"
2001-07-06,FIELDS OF GOLD,Eva Cassidy,8,8,7,"['adult standards', 'folk', 'folk rock', 'lilith', 'mellow gold', 'neo mellow', 'vocal jazz']"
2001-07-06,DREAM ON,Depeche Mode,7,12,8,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2001-07-06,O NIC NIE PYTAJ (BO NIE PYTAM JA),Yugoton & Kukiz,13,4,9,['Other']
2001-07-06,OUR SMILE,Fish,15,5,10,['australian house']
2001-07-06,ELEVATION,U2,16,6,11,"['irish rock', 'permanent wave', 'rock']"
2001-07-06,NIE PÓJDE DO SZKOLY,Republika,9,13,12,"['polish post-punk', 'polish rock']"
2001-07-06,WOLNO WOLNO PŁYNĄ ŁODZIE,Maanam,10,11,13,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-07-06,BALLADA O ZONIE ZOLNIERZA,Kazik Staszewski,21,9,14,[]
2001-07-06,IMITATION OF LIFE,R.E.M.,11,14,15,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2001-07-06,RZADKO WIDUJĘ CIĘ Z DZIEWCZĘTAMI,Yugoton & Nosowska & Kukiz,14,14,16,['Other']
2001-07-06,PYRAMID SONG,Radiohead,17,11,17,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
2001-07-06,"W KINIE, W LUBLINIE-KOCHAJ MNIE",Brathanki,19,5,18,"['classic polish pop', 'polish pop']"
2001-07-06,ITS RAINING MEN,Geri Halliwell,25,2,19,"['bubblegum dance', 'dance pop', 'europop']"
2001-07-06,CHINSKIE MORZE,Maanam,20,20,20,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-07-06,AS I SAT SADLY BY HER SIDE,Nick Cave & The Bad Seeds,12,18,21,['permanent wave']
2001-07-06,BEAUTIFUL DAY,U2,22,44,22,"['irish rock', 'permanent wave', 'rock']"
2001-07-06,A THOUSAND YEARS,Sting,24,23,23,"['permanent wave', 'soft rock', 'sophisti-pop']"
2001-07-06,FIFTEEN FEET OF PURE WHITE SNOW,Nick Cave & The Bad Seeds,29,2,24,['permanent wave']
2001-07-06,SCHISM,Tool,23,4,25,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']"
2001-07-06,THE ROAD TO MANDALAY,Robbie Williams,N,1,26,"['dance pop', 'dance rock', 'europop']"
2001-07-06,JUZ NIGDY (TANGO),Ścianka,N,1,27,[]
2001-07-06,MALCZIKI,Yugoton & Kazik,28,24,28,['Other']
2001-07-06,KNIVES OUT,Radiohead,26,3,29,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
2001-07-06,HERE WITH ME,Dido,18,17,30,['pop rock']
2001-07-13,SING,Travis,1,9,1,"['hip hop', 'rap', 'slap house', 'trap']"
2001-07-13,COME ALONG,Titiyo,2,6,2,"['classic swedish pop', 'scandinavian r&b', 'swedish pop', 'swedish soul']"
2001-07-13,SILVERTOWN BLUES,Mark Knopfler,3,7,3,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2001-07-13,50 TYSIECY 881,Smolik & Rojek,4,14,4,['Other']
2001-07-13,DON'T PANIC,Coldplay,5,18,5,"['permanent wave', 'pop']"
2001-07-13,BLACK EYED,Placebo,6,17,6,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']"
2001-07-13,FIELDS OF GOLD,Eva Cassidy,7,9,7,"['adult standards', 'folk', 'folk rock', 'lilith', 'mellow gold', 'neo mellow', 'vocal jazz']"
2001-07-13,O NIC NIE PYTAJ (BO NIE PYTAM JA),Yugoton & Kukiz,9,5,8,['Other']
2001-07-13,OUR SMILE,Fish,10,6,9,['australian house']
2001-07-13,WOLNO WOLNO PŁYNĄ ŁODZIE,Maanam,13,12,10,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-07-13,DREAM ON,Depeche Mode,8,13,11,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2001-07-13,THE ROAD TO MANDALAY,Robbie Williams,26,2,12,"['dance pop', 'dance rock', 'europop']"
2001-07-13,ITS RAINING MEN,Geri Halliwell,19,3,13,"['bubblegum dance', 'dance pop', 'europop']"
2001-07-13,BALLADA O ZONIE ZOLNIERZA,Kazik Staszewski,14,10,14,[]
2001-07-13,ELEVATION,U2,11,7,15,"['irish rock', 'permanent wave', 'rock']"
2001-07-13,RZADKO WIDUJĘ CIĘ Z DZIEWCZĘTAMI,Yugoton & Nosowska & Kukiz,16,15,16,['Other']
2001-07-13,"W KINIE, W LUBLINIE-KOCHAJ MNIE",Brathanki,18,6,17,"['classic polish pop', 'polish pop']"
2001-07-13,FIFTEEN FEET OF PURE WHITE SNOW,Nick Cave & The Bad Seeds,24,3,18,['permanent wave']
2001-07-13,NIE PÓJDE DO SZKOLY,Republika,12,14,19,"['polish post-punk', 'polish rock']"
2001-07-13,IMITATION OF LIFE,R.E.M.,15,15,20,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2001-07-13,JUZ NIGDY (TANGO),Ścianka,27,2,21,[]
2001-07-13,BEAUTIFUL DAY,U2,22,45,22,"['irish rock', 'permanent wave', 'rock']"
2001-07-13,A THOUSAND YEARS,Sting,23,24,23,"['permanent wave', 'soft rock', 'sophisti-pop']"
2001-07-13,SCHISM,Tool,25,5,24,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']"
2001-07-13,KNIVES OUT,Radiohead,29,4,25,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
2001-07-13,T. TIME,Smolik & Novika,N,1,26,['Other']
2001-07-13,OCEAN SPRAY,Manic Street Preachers,N,1,27,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'pop rock', 'rock', 'welsh rock']"
2001-07-13,I'M LIKE A BIRD,Nelly Furtado,N,1,28,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']"
2001-07-13,HIDDEN PLACE,Björk,N,1,29,"['art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']"
2001-07-13,DING DONG,Les Bigos,N,1,30,['polish indie rock']
2001-07-20,SING,Travis,1,10,1,"['hip hop', 'rap', 'slap house', 'trap']"
2001-07-20,COME ALONG,Titiyo,2,7,2,"['classic swedish pop', 'scandinavian r&b', 'swedish pop', 'swedish soul']"
2001-07-20,SILVERTOWN BLUES,Mark Knopfler,3,8,3,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2001-07-20,50 TYSIECY 881,Smolik & Rojek,4,15,4,['Other']
2001-07-20,DON'T PANIC,Coldplay,5,19,5,"['permanent wave', 'pop']"
2001-07-20,FIELDS OF GOLD,Eva Cassidy,7,10,6,"['adult standards', 'folk', 'folk rock', 'lilith', 'mellow gold', 'neo mellow', 'vocal jazz']"
2001-07-20,O NIC NIE PYTAJ (BO NIE PYTAM JA),Yugoton & Kukiz,8,6,7,['Other']
2001-07-20,OUR SMILE,Fish,9,7,8,['australian house']
2001-07-20,THE ROAD TO MANDALAY,Robbie Williams,12,3,9,"['dance pop', 'dance rock', 'europop']"
2001-07-20,DREAM ON,Depeche Mode,11,14,10,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2001-07-20,BLACK EYED,Placebo,6,18,11,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']"
2001-07-20,ELEVATION,U2,15,8,12,"['irish rock', 'permanent wave', 'rock']"
2001-07-20,WOLNO WOLNO PŁYNĄ ŁODZIE,Maanam,10,13,13,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-07-20,BALLADA O ZONIE ZOLNIERZA,Kazik Staszewski,14,11,14,[]
2001-07-20,ITS RAINING MEN,Geri Halliwell,13,4,15,"['bubblegum dance', 'dance pop', 'europop']"
2001-07-20,"W KINIE, W LUBLINIE-KOCHAJ MNIE",Brathanki,17,7,16,"['classic polish pop', 'polish pop']"
2001-07-20,RZADKO WIDUJĘ CIĘ Z DZIEWCZĘTAMI,Yugoton & Nosowska & Kukiz,16,16,17,['Other']
2001-07-20,JUZ NIGDY (TANGO),Ścianka,21,3,18,[]
2001-07-20,T. TIME,Smolik & Novika,26,2,19,['Other']
2001-07-20,A THOUSAND YEARS,Sting,23,25,20,"['permanent wave', 'soft rock', 'sophisti-pop']"
2001-07-20,ALL THE WAY TO RENO,R.E.M.,N,1,21,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2001-07-20,FIFTEEN FEET OF PURE WHITE SNOW,Nick Cave & The Bad Seeds,18,4,22,['permanent wave']
2001-07-20,BEAUTIFUL DAY,U2,22,46,23,"['irish rock', 'permanent wave', 'rock']"
2001-07-20,I'M LIKE A BIRD,Nelly Furtado,28,2,24,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']"
2001-07-20,SCHISM,Tool,24,6,25,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']"
2001-07-20,KNIVES OUT,Radiohead,25,5,26,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
2001-07-20,IMITATION OF LIFE,R.E.M.,20,16,27,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2001-07-20,HIDDEN PLACE,Björk,29,2,28,"['art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']"
2001-07-20,OCEAN SPRAY,Manic Street Preachers,27,2,29,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'pop rock', 'rock', 'welsh rock']"
2001-07-20,DING DONG,Les Bigos,30,2,30,['polish indie rock']
2001-07-27,COME ALONG,Titiyo,2,8,1,"['classic swedish pop', 'scandinavian r&b', 'swedish pop', 'swedish soul']"
2001-07-27,SING,Travis,1,11,2,"['hip hop', 'rap', 'slap house', 'trap']"
2001-07-27,FIELDS OF GOLD,Eva Cassidy,6,11,3,"['adult standards', 'folk', 'folk rock', 'lilith', 'mellow gold', 'neo mellow', 'vocal jazz']"
2001-07-27,SILVERTOWN BLUES,Mark Knopfler,3,9,4,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2001-07-27,O NIC NIE PYTAJ (BO NIE PYTAM JA),Yugoton & Kukiz,7,7,5,['Other']
2001-07-27,50 TYSIECY 881,Smolik & Rojek,4,16,6,['Other']
2001-07-27,OUR SMILE,Fish,8,8,7,['australian house']
2001-07-27,DON'T PANIC,Coldplay,5,20,8,"['permanent wave', 'pop']"
2001-07-27,THE ROAD TO MANDALAY,Robbie Williams,9,4,9,"['dance pop', 'dance rock', 'europop']"
2001-07-27,T. TIME,Smolik & Novika,19,3,10,['Other']
2001-07-27,DREAM ON,Depeche Mode,10,15,11,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2001-07-27,ELEVATION,U2,12,9,12,"['irish rock', 'permanent wave', 'rock']"
2001-07-27,BLACK EYED,Placebo,11,19,13,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']"
2001-07-27,ITS RAINING MEN,Geri Halliwell,15,5,14,"['bubblegum dance', 'dance pop', 'europop']"
2001-07-27,JUZ NIGDY (TANGO),Ścianka,18,4,15,[]
2001-07-27,UPOJENIE,Michał Żebrowski i Anna Maria Jopek,N,1,16,['Other']
2001-07-27,"W KINIE, W LUBLINIE-KOCHAJ MNIE",Brathanki,16,8,17,"['classic polish pop', 'polish pop']"
2001-07-27,WOLNO WOLNO PŁYNĄ ŁODZIE,Maanam,13,14,18,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-07-27,ALL THE WAY TO RENO,R.E.M.,21,2,19,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']"
2001-07-27,BALLADA O ZONIE ZOLNIERZA,Kazik Staszewski,14,12,20,[]
2001-07-27,KNIVES OUT,Radiohead,26,6,21,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
2001-07-27,HIDDEN PLACE,Björk,28,3,22,"['art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']"
2001-07-27,I'M LIKE A BIRD,Nelly Furtado,24,3,23,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']"
2001-07-27,A THOUSAND YEARS,Sting,20,26,24,"['permanent wave', 'soft rock', 'sophisti-pop']"
2001-07-27,SCHISM,Tool,25,7,25,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']"
2001-07-27,FIFTEEN FEET OF PURE WHITE SNOW,Nick Cave & The Bad Seeds,22,5,26,['permanent wave']
2001-07-27,I FEEL LOVED,Depeche Mode,N,1,27,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
2001-07-27,DING DONG,Les Bigos,30,3,28,['polish indie rock']
2001-07-27,OCEAN SPRAY,Manic Street Preachers,29,3,29,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'pop rock', 'rock', 'welsh rock']"
2001-07-27,BLIZNIAK,Maanam,N,1,30,"['classic polish pop', 'polish alternative', 'polish pop', 'polish post-punk', 'polish rock']"
2001-08-03,FIELDS OF GOLD,Eva Cassidy,3,12,1,"['adult standards', 'folk', 'folk rock', 'lilith', 'mellow gold', 'neo mellow', 'vocal jazz']"
2001-08-03,SING,Travis,2,12,2,"['hip hop', 'rap', 'slap house', 'trap']"
2001-08-03,COME ALONG,Titiyo,1,9,3,"['classic swedish pop', 'scandinavian r&b', 'swedish pop', 'swedish soul']"
2001-08-03,SILVERTOWN BLUES,Mark Knopfler,4,10,4,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2001-08-03,O NIC NIE PYTAJ (BO NIE PYTAM JA),Yugoton & Kukiz,5,8,5,['Other']
2001-08-03,OUR SMILE,Fish,7,9,6,['australian house']
2001-08-03,THE ROAD TO MANDALAY,Robbie Williams,9,5,7,"['dance pop', 'dance rock', 'europop']"
2001-08-03,50 TYSIECY 881,Smolik & Rojek,6,17,8,['Other']
2001-08-03,T. TIME,Smolik & Novika,10,4,9,['Other']
2001-08-03,ELEVATION,U2,12,10,10,"['irish rock', 'permanent wave', 'rock']"
